filename,algorithm,,population,stepSize,time,memory,generation
gosperglidergun.rle,hashlife,,2800,2,4.29,10749616,16528
gosperglidergun.rle,hashlife,,2791,2,4.004999999,12928856,16530
gosperglidergun.rle,hashlife,,2798,2,4.01,15109712,16532
gosperglidergun.rle,hashlife,,2806,2,4.13,17330328,16534
gosperglidergun.rle,hashlife,,2806,2,4.265,19597264,16536
gosperglidergun.rle,hashlife,,2816,2,4.33,21893056,16538
gosperglidergun.rle,hashlife,,2803,2,4.36,11894080,16540
gosperglidergun.rle,hashlife,,2809,2,9.82,16561800,16542
gosperglidergun.rle,hashlife,,2811,2,4.225,18785816,16544
gosperglidergun.rle,hashlife,,2799,2,4.2,21001296,16546
gosperglidergun.rle,hashlife,,2808,2,3.94,23128808,16548
gosperglidergun.rle,hashlife,,2809,2,4.115,13008168,16550
gosperglidergun.rle,hashlife,,2804,2,4.49,15938000,16552
gosperglidergun.rle,hashlife,,2798,2,4.2,18162624,16554
gosperglidergun.rle,hashlife,,2802,2,4.185,20376120,16556
gosperglidergun.rle,hashlife,,2805,2,4.145,22578392,16558
gosperglidergun.rle,hashlife,,2796,2,4.16,24757472,16560
gosperglidergun.rle,hashlife,,2803,2,3.955,14331392,16562
gosperglidergun.rle,hashlife,,2811,2,4.185,16539464,16564
gosperglidergun.rle,hashlife,,2811,2,4.345,18794240,16566
gosperglidergun.rle,hashlife,,2821,2,4.32,21077872,16568
gosperglidergun.rle,hashlife,,2808,2,4.38,23389576,16570
gosperglidergun.rle,hashlife,,2814,2,9.859999999,28044256,16572
gosperglidergun.rle,hashlife,,2816,2,7.425,15474072,16574
gosperglidergun.rle,hashlife,,2804,2,4.19,12810560,16576
gosperglidergun.rle,hashlife,,2813,2,3.95,14931440,16578
gosperglidergun.rle,hashlife,,2814,2,4.09,17123712,16580
gosperglidergun.rle,hashlife,,2809,2,4.375,19736080,16582
gosperglidergun.rle,hashlife,,2803,2,4.17,21961992,16584
gosperglidergun.rle,hashlife,,2807,2,4.195,24191992,16586
gosperglidergun.rle,hashlife,,2810,2,4.1,10766200,16588
gosperglidergun.rle,hashlife,,2801,2,4.08,12963312,16590
gosperglidergun.rle,hashlife,,2808,2,4.045,15154376,16592
gosperglidergun.rle,hashlife,,2816,2,4.1,17374808,16594
gosperglidergun.rle,hashlife,,2816,2,4.22,19637736,16596
gosperglidergun.rle,hashlife,,2826,2,4.32,21929760,16598
gosperglidergun.rle,hashlife,,2813,2,4.385,11878072,16600
gosperglidergun.rle,hashlife,,2819,2,9.745,16550488,16602
gosperglidergun.rle,hashlife,,2821,2,4.27,18787920,16604
gosperglidergun.rle,hashlife,,2809,2,4.3,21017592,16606
gosperglidergun.rle,hashlife,,2818,2,3.955,23153024,16608
gosperglidergun.rle,hashlife,,2819,2,4.09,9843816,16610
gosperglidergun.rle,hashlife,,2814,2,4.39,12454024,16612
gosperglidergun.rle,hashlife,,2808,2,4.12,14679592,16614
gosperglidergun.rle,hashlife,,2812,2,4.1,16893728,16616
gosperglidergun.rle,hashlife,,2815,2,4.1,19102320,16618
gosperglidergun.rle,hashlife,,2806,2,4.035000001,21299536,16620
gosperglidergun.rle,hashlife,,2813,2,4.004999999,11084968,16622
gosperglidergun.rle,hashlife,,2821,2,4.15,13318776,16624
gosperglidergun.rle,hashlife,,2821,2,4.345,15573112,16626
gosperglidergun.rle,hashlife,,2831,2,4.315,17852528,16628
gosperglidergun.rle,hashlife,,2818,2,4.435,20173816,16630
gosperglidergun.rle,hashlife,,2824,2,9.81,24828992,16632
gosperglidergun.rle,hashlife,,2826,2,4.56,9393720,16634
gosperglidergun.rle,hashlife,,2814,2,4.155,11618112,16636
gosperglidergun.rle,hashlife,,2823,2,3.94,13757272,16638
gosperglidergun.rle,hashlife,,2824,2,4.09,15966536,16640
gosperglidergun.rle,hashlife,,2819,2,4.205,18566120,16642
gosperglidergun.rle,hashlife,,2813,2,4.09,20772584,16644
gosperglidergun.rle,hashlife,,2817,2,4.09,10749920,16646
gosperglidergun.rle,hashlife,,2820,2,4.08,12960984,16648
gosperglidergun.rle,hashlife,,2811,2,4.04,15160208,16650
gosperglidergun.rle,hashlife,,2818,2,4.06,17362024,16652
gosperglidergun.rle,hashlife,,2826,2,4.14,19599856,16654
gosperglidergun.rle,hashlife,,2826,2,4.225,21882016,16656
gosperglidergun.rle,hashlife,,2836,2,4.27,11716176,16658
gosperglidergun.rle,hashlife,,2823,2,4.36,14029832,16660
gosperglidergun.rle,hashlife,,2829,2,9.73,18698952,16662
gosperglidergun.rle,hashlife,,2831,2,4.21,20935624,16664
gosperglidergun.rle,hashlife,,2819,2,4.19,23168808,16666
gosperglidergun.rle,hashlife,,2828,2,3.935,12791712,16668
gosperglidergun.rle,hashlife,,2829,2,4.265,15011840,16670
gosperglidergun.rle,hashlife,,2824,2,4.33,17954984,16672
gosperglidergun.rle,hashlife,,2818,2,4.175,20170784,16674
gosperglidergun.rle,hashlife,,2822,2,4.14,22375736,16676
gosperglidergun.rle,hashlife,,2825,2,4.125,24577240,16678
gosperglidergun.rle,hashlife,,2816,2,4.015,14208184,16680
gosperglidergun.rle,hashlife,,2823,2,4.235,16411848,16682
gosperglidergun.rle,hashlife,,2831,2,4.18,18650944,16684
gosperglidergun.rle,hashlife,,2831,2,4.275,20931600,16686
gosperglidergun.rle,hashlife,,2841,2,4.34,23238472,16688
gosperglidergun.rle,hashlife,,2828,2,4.345,25541376,16690
gosperglidergun.rle,hashlife,,2834,2,9.885,17568832,16692
gosperglidergun.rle,hashlife,,2836,2,4.385,19807992,16694
gosperglidergun.rle,hashlife,,2824,2,4.215,22029792,16696
gosperglidergun.rle,hashlife,,2833,2,3.965,24166816,16698
gosperglidergun.rle,hashlife,,2834,2,4.27,26378072,16700
gosperglidergun.rle,hashlife,,2829,2,4.265,17053992,16702
gosperglidergun.rle,hashlife,,2823,2,4.189999999,19265504,16704
gosperglidergun.rle,hashlife,,2827,2,4.21,21468296,16706
gosperglidergun.rle,hashlife,,2830,2,4.105,23656752,16708
gosperglidergun.rle,hashlife,,2821,2,4.07,25848504,16710
gosperglidergun.rle,hashlife,,2828,2,4.22,28053648,16712
gosperglidergun.rle,hashlife,,2836,2,4.14,17685808,16714
gosperglidergun.rle,hashlife,,2836,2,4.415,19969296,16716
gosperglidergun.rle,hashlife,,2846,2,4.41,22278048,16718
gosperglidergun.rle,hashlife,,2833,2,4.405,24608136,16720
gosperglidergun.rle,hashlife,,2839,2,9.855,29271992,16722
gosperglidergun.rle,hashlife,,2841,2,4.675,18835352,16724
gosperglidergun.rle,hashlife,,2829,2,4.195,9860728,16726
gosperglidergun.rle,hashlife,,2838,2,4.01,12029536,16728
gosperglidergun.rle,hashlife,,2839,2,4.155,14279432,16730
gosperglidergun.rle,hashlife,,2834,2,4.365,16910024,16732
gosperglidergun.rle,hashlife,,2828,2,4.21,19149512,16734
gosperglidergun.rle,hashlife,,2832,2,4.18,10616616,16736
gosperglidergun.rle,hashlife,,2835,2,4.064999999,12822784,16738
gosperglidergun.rle,hashlife,,2826,2,4.025,15019424,16740
gosperglidergun.rle,hashlife,,2833,2,4.055,17219000,16742
gosperglidergun.rle,hashlife,,2841,2,4.19,19458976,16744
gosperglidergun.rle,hashlife,,2841,2,4.275,21745872,16746
gosperglidergun.rle,hashlife,,2851,2,4.295,11711160,16748
gosperglidergun.rle,hashlife,,2838,2,4.419999999,14045072,16750
gosperglidergun.rle,hashlife,,2844,2,10.81,19333736,16752
gosperglidergun.rle,hashlife,,2846,2,4.29,21557520,16754
gosperglidergun.rle,hashlife,,2834,2,4.24,23776720,16756
gosperglidergun.rle,hashlife,,2843,2,3.895,13283808,16758
gosperglidergun.rle,hashlife,,2844,2,4.16,15496088,16760
gosperglidergun.rle,hashlife,,2839,2,4.345,18373832,16762
gosperglidergun.rle,hashlife,,2833,2,4.245,20600472,16764
gosperglidergun.rle,hashlife,,2837,2,4.165,22816560,16766
gosperglidergun.rle,hashlife,,2840,2,4.15,25013688,16768
gosperglidergun.rle,hashlife,,2831,2,3.99,14701960,16770
gosperglidergun.rle,hashlife,,2838,2,4.165,16888376,16772
gosperglidergun.rle,hashlife,,2846,2,4.2,19121240,16774
gosperglidergun.rle,hashlife,,2846,2,4.325,21408272,16776
gosperglidergun.rle,hashlife,,2856,2,4.379999999,23721184,16778
gosperglidergun.rle,hashlife,,2843,2,4.455,26055176,16780
gosperglidergun.rle,hashlife,,2849,2,9.98,18086144,16782
gosperglidergun.rle,hashlife,,2851,2,4.45,20330336,16784
gosperglidergun.rle,hashlife,,2839,2,4.19,22557688,16786
gosperglidergun.rle,hashlife,,2848,2,3.99,24700576,16788
gosperglidergun.rle,hashlife,,2849,2,4.18,26922152,16790
gosperglidergun.rle,hashlife,,2844,2,4.29,17648536,16792
gosperglidergun.rle,hashlife,,2838,2,4.33,19890384,16794
gosperglidergun.rle,hashlife,,2842,2,4.21,22118104,16796
gosperglidergun.rle,hashlife,,2845,2,4.135,24334208,16798
gosperglidergun.rle,hashlife,,2836,2,4.1,26531928,16800
gosperglidergun.rle,hashlife,,2843,2,4.109999999,28729320,16802
gosperglidergun.rle,hashlife,,2851,2,4.425,18189296,16804
gosperglidergun.rle,hashlife,,2851,2,4.560000001,20469584,16806
gosperglidergun.rle,hashlife,,2861,2,5.265000001,22779800,16808
gosperglidergun.rle,hashlife,,2848,2,4.875,25122528,16810
gosperglidergun.rle,hashlife,,2854,2,10.255,29806600,16812
gosperglidergun.rle,hashlife,,2856,2,4.96,19375248,16814
gosperglidergun.rle,hashlife,,2844,2,4.17,9327512,16816
gosperglidergun.rle,hashlife,,2853,2,3.91,11484968,16818
gosperglidergun.rle,hashlife,,2854,2,4.22,13694152,16820
gosperglidergun.rle,hashlife,,2849,2,4.41,16315056,16822
gosperglidergun.rle,hashlife,,2843,2,4.17,18542368,16824
gosperglidergun.rle,hashlife,,2847,2,4.264999999,20763768,16826
gosperglidergun.rle,hashlife,,2850,2,4.665,10504656,16828
gosperglidergun.rle,hashlife,,2841,2,4.035,10527128,16830
gosperglidergun.rle,hashlife,,2848,2,3.99,12723512,16832
gosperglidergun.rle,hashlife,,2856,2,4.13,14960544,16834
gosperglidergun.rle,hashlife,,2856,2,4.27,17241192,16836
gosperglidergun.rle,hashlife,,2866,2,4.37,19548264,16838
gosperglidergun.rle,hashlife,,2853,2,4.5,11342808,16840
gosperglidergun.rle,hashlife,,2859,2,9.795,16036608,16842
gosperglidergun.rle,hashlife,,2861,2,4.255,18292072,16844
gosperglidergun.rle,hashlife,,2849,2,4.355,20539472,16846
gosperglidergun.rle,hashlife,,2858,2,3.965,22691184,16848
gosperglidergun.rle,hashlife,,2859,2,4.11,9333336,16850
gosperglidergun.rle,hashlife,,2854,2,4.3,11968224,16852
gosperglidergun.rle,hashlife,,2848,2,4.145,14207064,16854
gosperglidergun.rle,hashlife,,2852,2,4.11,16435016,16856
gosperglidergun.rle,hashlife,,2855,2,4.1,18656768,16858
gosperglidergun.rle,hashlife,,2846,2,4.05,20867320,16860
gosperglidergun.rle,hashlife,,2853,2,4,10714408,16862
gosperglidergun.rle,hashlife,,2861,2,4.145,12956840,16864
gosperglidergun.rle,hashlife,,2861,2,4.375,15237160,16866
gosperglidergun.rle,hashlife,,2871,2,4.505,17542440,16868
gosperglidergun.rle,hashlife,,2858,2,4.485,11384472,16870
gosperglidergun.rle,hashlife,,2864,2,9.8,16077880,16872
gosperglidergun.rle,hashlife,,2866,2,4.25,18336200,16874
gosperglidergun.rle,hashlife,,2854,2,4.325,20596680,16876
gosperglidergun.rle,hashlife,,2863,2,4.3,22762328,16878
gosperglidergun.rle,hashlife,,2864,2,4.82,12496872,16880
gosperglidergun.rle,hashlife,,2859,2,4.85,10292888,16882
gosperglidergun.rle,hashlife,,2853,2,4.39,12512864,16884
gosperglidergun.rle,hashlife,,2857,2,4.31,14736272,16886
gosperglidergun.rle,hashlife,,2860,2,4.255,16943888,16888
gosperglidergun.rle,hashlife,,2851,2,4.38,19144384,16890
gosperglidergun.rle,hashlife,,2858,2,4.335,10275104,16892
gosperglidergun.rle,hashlife,,2866,2,4.46,12516624,16894
gosperglidergun.rle,hashlife,,2866,2,4.6,14791728,16896
gosperglidergun.rle,hashlife,,2876,2,4.625,17087992,16898
gosperglidergun.rle,hashlife,,2863,2,4.64,19422328,16900
gosperglidergun.rle,hashlife,,2869,2,10.335,13573720,16902
gosperglidergun.rle,hashlife,,2871,2,4.49,15828992,16904
gosperglidergun.rle,hashlife,,2859,2,4.58,18080496,16906
gosperglidergun.rle,hashlife,,2868,2,4.405,20250296,16908
gosperglidergun.rle,hashlife,,2869,2,4.59,22488600,16910
gosperglidergun.rle,hashlife,,2864,2,4.66,9622080,16912
gosperglidergun.rle,hashlife,,2858,2,4.6,11857760,16914
gosperglidergun.rle,hashlife,,2862,2,4.555,14080264,16916
gosperglidergun.rle,hashlife,,2865,2,4.425,16298272,16918
gosperglidergun.rle,hashlife,,2856,2,4.384999999,18521736,16920
gosperglidergun.rle,hashlife,,2863,2,4.405,10308848,16922
gosperglidergun.rle,hashlife,,2871,2,4.51,12569472,16924
gosperglidergun.rle,hashlife,,2871,2,4.68,14866216,16926
gosperglidergun.rle,hashlife,,2881,2,4.665000001,17180136,16928
gosperglidergun.rle,hashlife,,2868,2,4.72,19512464,16930
gosperglidergun.rle,hashlife,,2874,2,10.175,24198664,16932
gosperglidergun.rle,hashlife,,2876,2,7.125,11226272,16934
gosperglidergun.rle,hashlife,,2864,2,4.220000001,8850544,16936
gosperglidergun.rle,hashlife,,2873,2,4.3,11021088,16938
gosperglidergun.rle,hashlife,,2874,2,4.52,13263976,16940
gosperglidergun.rle,hashlife,,2869,2,4.99,15909360,16942
gosperglidergun.rle,hashlife,,2863,2,4.52,18142616,16944
gosperglidergun.rle,hashlife,,2867,2,4.38,20353928,16946
gosperglidergun.rle,hashlife,,2870,2,4.455,10115360,16948
gosperglidergun.rle,hashlife,,2861,2,4.915,12837784,16950
gosperglidergun.rle,hashlife,,2868,2,4.465,10546784,16952
gosperglidergun.rle,hashlife,,2876,2,4.5,12792072,16954
gosperglidergun.rle,hashlife,,2876,2,4.525,15089568,16956
gosperglidergun.rle,hashlife,,2886,2,4.635,17400664,16958
gosperglidergun.rle,hashlife,,2873,2,4.615,19726312,16960
gosperglidergun.rle,hashlife,,2879,2,9.84,24398904,16962
gosperglidergun.rle,hashlife,,2881,2,6.895,11156880,16964
gosperglidergun.rle,hashlife,,2869,2,4.535,9428240,16966
gosperglidergun.rle,hashlife,,2878,2,4.235,11598240,16968
gosperglidergun.rle,hashlife,,2879,2,4.39,13843424,16970
gosperglidergun.rle,hashlife,,2874,2,4.84,16492176,16972
gosperglidergun.rle,hashlife,,2868,2,4.455000001,18760120,16974
gosperglidergun.rle,hashlife,,2872,2,4.34,20995152,16976
gosperglidergun.rle,hashlife,,2875,2,7.625,10247312,16978
gosperglidergun.rle,hashlife,,2866,2,4.045,12456288,16980
gosperglidergun.rle,hashlife,,2873,2,4.085,14670624,16982
gosperglidergun.rle,hashlife,,2881,2,4.2,16924704,16984
gosperglidergun.rle,hashlife,,2881,2,4.294999999,19231568,16986
gosperglidergun.rle,hashlife,,2891,2,4.5,21556776,16988
gosperglidergun.rle,hashlife,,2878,2,4.525,11388352,16990
gosperglidergun.rle,hashlife,,2884,2,9.97,16092168,16992
gosperglidergun.rle,hashlife,,2886,2,4.225,18337184,16994
gosperglidergun.rle,hashlife,,2874,2,4.23,20581456,16996
gosperglidergun.rle,hashlife,,2883,2,3.99,22744448,16998
gosperglidergun.rle,hashlife,,2884,2,4.14,12504816,17000
gosperglidergun.rle,hashlife,,2879,2,4.475,15450176,17002
gosperglidergun.rle,hashlife,,2873,2,4.235,17704096,17004
gosperglidergun.rle,hashlife,,2877,2,4.18,19947048,17006
gosperglidergun.rle,hashlife,,2880,2,4.13,22167720,17008
gosperglidergun.rle,hashlife,,2871,2,4.105,24366112,17010
gosperglidergun.rle,hashlife,,2878,2,3.995,13824816,17012
gosperglidergun.rle,hashlife,,2886,2,4.27,16072168,17014
gosperglidergun.rle,hashlife,,2886,2,4.295,18359992,17016
gosperglidergun.rle,hashlife,,2896,2,4.35,20687824,17018
gosperglidergun.rle,hashlife,,2883,2,4.415,23026160,17020
gosperglidergun.rle,hashlife,,2889,2,9.905000001,27714488,17022
gosperglidergun.rle,hashlife,,2891,2,4.26,15347816,17024
gosperglidergun.rle,hashlife,,2879,2,4.165,17584928,17026
gosperglidergun.rle,hashlife,,2888,2,4.015,19734784,17028
gosperglidergun.rle,hashlife,,2889,2,4.205,21970168,17030
gosperglidergun.rle,hashlife,,2884,2,4.355,24847656,17032
gosperglidergun.rle,hashlife,,2878,2,4.255,27104064,17034
gosperglidergun.rle,hashlife,,2882,2,4.295,16489224,17036
gosperglidergun.rle,hashlife,,2885,2,4.165,18723440,17038
gosperglidergun.rle,hashlife,,2876,2,4.095,20937536,17040
gosperglidergun.rle,hashlife,,2883,2,4.125,23150544,17042
gosperglidergun.rle,hashlife,,2891,2,4.175,25399344,17044
gosperglidergun.rle,hashlife,,2891,2,4.315,27694328,17046
gosperglidergun.rle,hashlife,,2901,2,4.495,17446696,17048
gosperglidergun.rle,hashlife,,2888,2,4.45,19796176,17050
gosperglidergun.rle,hashlife,,2894,2,9.985,24563952,17052
gosperglidergun.rle,hashlife,,2896,2,4.375,26827920,17054
gosperglidergun.rle,hashlife,,2884,2,4.265,29076928,17056
gosperglidergun.rle,hashlife,,2893,2,3.965,18502352,17058
gosperglidergun.rle,hashlife,,2894,2,4.310000001,20734088,17060
gosperglidergun.rle,hashlife,,2889,2,4.4,23679192,17062
gosperglidergun.rle,hashlife,,2883,2,4.3,25935424,17064
gosperglidergun.rle,hashlife,,2887,2,4.279999999,28182648,17066
gosperglidergun.rle,hashlife,,2890,2,4.225,30418824,17068
gosperglidergun.rle,hashlife,,2881,2,4.135,10579456,17070
gosperglidergun.rle,hashlife,,2888,2,4.19,12798144,17072
gosperglidergun.rle,hashlife,,2896,2,4.155,15041064,17074
gosperglidergun.rle,hashlife,,2896,2,4.3,17326528,17076
gosperglidergun.rle,hashlife,,2906,2,4.38,19641048,17078
gosperglidergun.rle,hashlife,,2893,2,4.625,11352584,17080
gosperglidergun.rle,hashlife,,2899,2,9.775,16061576,17082
gosperglidergun.rle,hashlife,,2901,2,4.245,18317400,17084
gosperglidergun.rle,hashlife,,2889,2,4.21,20569352,17086
gosperglidergun.rle,hashlife,,2898,2,3.975,22727248,17088
gosperglidergun.rle,hashlife,,2899,2,4.09,12450664,17090
gosperglidergun.rle,hashlife,,2894,2,4.315,15319368,17092
gosperglidergun.rle,hashlife,,2888,2,4.2,17569856,17094
gosperglidergun.rle,hashlife,,2892,2,4.215,19822296,17096
gosperglidergun.rle,hashlife,,2895,2,4.165,22060712,17098
gosperglidergun.rle,hashlife,,2886,2,4.129999999,24288232,17100
gosperglidergun.rle,hashlife,,2893,2,4.05,13796304,17102
gosperglidergun.rle,hashlife,,2901,2,4.315,16053648,17104
gosperglidergun.rle,hashlife,,2901,2,4.27,18348440,17106
gosperglidergun.rle,hashlife,,2911,2,4.350000001,20690968,17108
gosperglidergun.rle,hashlife,,2898,2,4.425,23037680,17110
gosperglidergun.rle,hashlife,,2904,2,9.885,27736728,17112
gosperglidergun.rle,hashlife,,2906,2,4.275,15394416,17114
gosperglidergun.rle,hashlife,,2894,2,5.65,18706104,17116
gosperglidergun.rle,hashlife,,2903,2,3.985,20885328,17118
gosperglidergun.rle,hashlife,,2904,2,4.135,23125576,17120
gosperglidergun.rle,hashlife,,2899,2,4.4,25941448,17122
gosperglidergun.rle,hashlife,,2893,2,4.19,28188408,17124
gosperglidergun.rle,hashlife,,2897,2,4.16,17507040,17126
gosperglidergun.rle,hashlife,,2900,2,4.22,19742736,17128
gosperglidergun.rle,hashlife,,2891,2,4.1,21972432,17130
gosperglidergun.rle,hashlife,,2898,2,4.1,24205416,17132
gosperglidergun.rle,hashlife,,2906,2,4.225,26475216,17134
gosperglidergun.rle,hashlife,,2906,2,4.295,28778080,17136
gosperglidergun.rle,hashlife,,2916,2,4.93,18457168,17138
gosperglidergun.rle,hashlife,,2903,2,4.365,12141840,17140
gosperglidergun.rle,hashlife,,2909,2,9.725,16837592,17142
gosperglidergun.rle,hashlife,,2911,2,4.245,19090984,17144
gosperglidergun.rle,hashlife,,2899,2,4.155,21344800,17146
gosperglidergun.rle,hashlife,,2908,2,3.97,23514704,17148
gosperglidergun.rle,hashlife,,2909,2,4.095,9851664,17150
gosperglidergun.rle,hashlife,,2904,2,4.235,12848432,17152
gosperglidergun.rle,hashlife,,2898,2,4.115,15086816,17154
gosperglidergun.rle,hashlife,,2902,2,4.08,17314600,17156
gosperglidergun.rle,hashlife,,2905,2,4.065,19544864,17158
gosperglidergun.rle,hashlife,,2896,2,4.055,21777160,17160
gosperglidergun.rle,hashlife,,2903,2,4.025,11068904,17162
gosperglidergun.rle,hashlife,,2911,2,4.195,13344296,17164
gosperglidergun.rle,hashlife,,2911,2,4.29,15659168,17166
gosperglidergun.rle,hashlife,,2921,2,4.46,17989376,17168
gosperglidergun.rle,hashlife,,2908,2,4.385,20337776,17170
gosperglidergun.rle,hashlife,,2914,2,9.775,25039352,17172
gosperglidergun.rle,hashlife,,2916,2,4.32,9418928,17174
gosperglidergun.rle,hashlife,,2904,2,4.24,11684232,17176
gosperglidergun.rle,hashlife,,2913,2,3.985,13865904,17178
gosperglidergun.rle,hashlife,,2914,2,4.23,16125216,17180
gosperglidergun.rle,hashlife,,2909,2,4.275,19164936,17182
gosperglidergun.rle,hashlife,,2903,2,4.14,21420192,17184
gosperglidergun.rle,hashlife,,2907,2,4.075,10781216,17186
gosperglidergun.rle,hashlife,,2910,2,4.064999999,13014784,17188
gosperglidergun.rle,hashlife,,2901,2,4.05,15239904,17190
gosperglidergun.rle,hashlife,,2908,2,4.035,17472680,17192
gosperglidergun.rle,hashlife,,2916,2,4.175,19759496,17194
gosperglidergun.rle,hashlife,,2916,2,7.99,11529384,17196
gosperglidergun.rle,hashlife,,2926,2,4.334999999,13872344,17198
gosperglidergun.rle,hashlife,,2913,2,4.39,16245384,17200
gosperglidergun.rle,hashlife,,2919,2,9.775,20935904,17202
gosperglidergun.rle,hashlife,,2921,2,4.165,23226752,17204
gosperglidergun.rle,hashlife,,2909,2,4.1,12676544,17206
gosperglidergun.rle,hashlife,,2918,2,4.065,14842368,17208
gosperglidergun.rle,hashlife,,2919,2,4.129999999,17087168,17210
gosperglidergun.rle,hashlife,,2914,2,4.29,19793792,17212
gosperglidergun.rle,hashlife,,2908,2,4.185,22049680,17214
gosperglidergun.rle,hashlife,,2912,2,4.15,24284112,17216
gosperglidergun.rle,hashlife,,2915,2,4.01,14024152,17218
gosperglidergun.rle,hashlife,,2906,2,4.145,16235432,17220
gosperglidergun.rle,hashlife,,2913,2,4.05,18463672,17222
gosperglidergun.rle,hashlife,,2921,2,4.175,20737936,17224
gosperglidergun.rle,hashlife,,2921,2,4.325,23055144,17226
gosperglidergun.rle,hashlife,,2931,2,4.41,25397448,17228
gosperglidergun.rle,hashlife,,2918,2,4.39,15038952,17230
gosperglidergun.rle,hashlife,,2924,2,9.94,19741760,17232
gosperglidergun.rle,hashlife,,2926,2,4.19,22002152,17234
gosperglidergun.rle,hashlife,,2914,2,4.205,24261944,17236
gosperglidergun.rle,hashlife,,2923,2,4.045,26439552,17238
gosperglidergun.rle,hashlife,,2924,2,4.135,16150168,17240
gosperglidergun.rle,hashlife,,2919,2,4.325,19076192,17242
gosperglidergun.rle,hashlife,,2913,2,4.28,21343504,17244
gosperglidergun.rle,hashlife,,2917,2,4.175,23600088,17246
gosperglidergun.rle,hashlife,,2920,2,4.125,25838032,17248
gosperglidergun.rle,hashlife,,2911,2,4.105,28075928,17250
gosperglidergun.rle,hashlife,,2918,2,4.085,17473000,17252
gosperglidergun.rle,hashlife,,2926,2,4.205,19740528,17254
gosperglidergun.rle,hashlife,,2926,2,4.334999999,22054888,17256
gosperglidergun.rle,hashlife,,2936,2,4.41,24399208,17258
gosperglidergun.rle,hashlife,,2923,2,4.44,26766624,17260
gosperglidergun.rle,hashlife,,2929,2,9.85,31486544,17262
gosperglidergun.rle,hashlife,,2931,2,4.385,19148784,17264
gosperglidergun.rle,hashlife,,2919,2,4.16,21397720,17266
gosperglidergun.rle,hashlife,,2928,2,3.97,23562960,17268
gosperglidergun.rle,hashlife,,2929,2,4.225,25807072,17270
gosperglidergun.rle,hashlife,,2924,2,4.299999999,28503048,17272
gosperglidergun.rle,hashlife,,2918,2,4.195,30765680,17274
gosperglidergun.rle,hashlife,,2922,2,4.26,20140184,17276
gosperglidergun.rle,hashlife,,2925,2,4.11,22378624,17278
gosperglidergun.rle,hashlife,,2916,2,4.115,24598752,17280
gosperglidergun.rle,hashlife,,2923,2,4.145,26818528,17282
gosperglidergun.rle,hashlife,,2931,2,4.165,29104944,17284
gosperglidergun.rle,hashlife,,2931,2,4.3,31413600,17286
gosperglidergun.rle,hashlife,,2941,2,5,21095936,17288
gosperglidergun.rle,hashlife,,2928,2,4.445,12211264,17290
gosperglidergun.rle,hashlife,,2934,2,9.89,16935432,17292
gosperglidergun.rle,hashlife,,2936,2,4.265,19234848,17294
gosperglidergun.rle,hashlife,,2924,2,4.22,21500112,17296
gosperglidergun.rle,hashlife,,2933,2,3.995,23675872,17298
gosperglidergun.rle,hashlife,,2934,2,4.085,9866664,17300
gosperglidergun.rle,hashlife,,2929,2,4.259999999,12530064,17302
gosperglidergun.rle,hashlife,,2923,2,4.135,14798624,17304
gosperglidergun.rle,hashlife,,2927,2,4.12,17060952,17306
gosperglidergun.rle,hashlife,,2930,2,4.09,19312168,17308
gosperglidergun.rle,hashlife,,2921,2,4.09,21552280,17310
gosperglidergun.rle,hashlife,,2928,2,4.035,11095736,17312
gosperglidergun.rle,hashlife,,2936,2,4.135,13367672,17314
gosperglidergun.rle,hashlife,,2936,2,4.275,15678528,17316
gosperglidergun.rle,hashlife,,2946,2,4.32,18054664,17318
gosperglidergun.rle,hashlife,,2933,2,4.43,20457584,17320
gosperglidergun.rle,hashlife,,2939,2,10.045,14429600,17322
gosperglidergun.rle,hashlife,,2941,2,4.265,16713288,17324
gosperglidergun.rle,hashlife,,2929,2,4.24,18991512,17326
gosperglidergun.rle,hashlife,,2938,2,3.995,21176208,17328
gosperglidergun.rle,hashlife,,2939,2,4.135,23416088,17330
gosperglidergun.rle,hashlife,,2934,2,4.24,13954800,17332
gosperglidergun.rle,hashlife,,2928,2,4.27,16212480,17334
gosperglidergun.rle,hashlife,,2932,2,4.145,18461288,17336
gosperglidergun.rle,hashlife,,2935,2,4.115,20703696,17338
gosperglidergun.rle,hashlife,,2926,2,4.095000001,22955624,17340
gosperglidergun.rle,hashlife,,2933,2,4.09,25190976,17342
gosperglidergun.rle,hashlife,,2941,2,4.085,14508704,17344
gosperglidergun.rle,hashlife,,2941,2,4.38,16810264,17346
gosperglidergun.rle,hashlife,,2951,2,4.314999999,19173056,17348
gosperglidergun.rle,hashlife,,2938,2,4.4,21569088,17350
gosperglidergun.rle,hashlife,,2944,2,9.835,26290552,17352
gosperglidergun.rle,hashlife,,2946,2,4.23,15721552,17354
gosperglidergun.rle,hashlife,,2934,2,4.28,18038152,17356
gosperglidergun.rle,hashlife,,2943,2,4.085,20235048,17358
gosperglidergun.rle,hashlife,,2944,2,4.155,22493128,17360
gosperglidergun.rle,hashlife,,2939,2,4.31,25513496,17362
gosperglidergun.rle,hashlife,,2933,2,4.195000001,27774312,17364
gosperglidergun.rle,hashlife,,2937,2,4.75,16979272,17366
gosperglidergun.rle,hashlife,,2940,2,4.155,11020664,17368
